Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Coincheck Group N.V. (NasdaqGM:CNCK),NasdaqGM:CNCK,Financial Svcs. (Non-bank & Insurance),Financials,6200,Netherlands,Developed Europe,EU & Environs
Comfort Fincap Limited (BSE:535267),BSE:535267,Financial Svcs. (Non-bank & Insurance),Financials,6150,India,Emerging Markets,India
Commercial Credit and Finance PLC (COSE:COCR.N0000),COSE:COCR.N0000,Financial Svcs. (Non-bank & Insurance),Financials,6141,Sri Lanka,Emerging Markets,Small Asia
Commercial Facilities Company S.A.K.P. (KWSE:FACIL),KWSE:FACIL,Financial Svcs. (Non-bank & Insurance),Financials,6141,Kuwait,Emerging Markets,Africa and Middle East
Compagnie Internationale de Leasing S.A. (BVMT:CIL),BVMT:CIL,Financial Svcs. (Non-bank & Insurance),Financials,6159,Tunisia,Emerging Markets,Africa and Middle East
"Complete Financial Solutions, Inc. (OTCPK:CFSU)",OTCPK:CFSU,Financial Svcs. (Non-bank & Insurance),Financials,6162,United States,United States,United States
Confinvest F.L. S.p.A. (BIT:CFV),BIT:CFV,Financial Svcs. (Non-bank & Insurance),Financials,6200,Italy,Developed Europe,EU & Environs
"Consumer Portfolio Services, Inc. (NasdaqGM:CPSS)",NasdaqGM:CPSS,Financial Svcs. (Non-bank & Insurance),Financials,6159,United States,United States,United States
Contact Financial Holding S.A.E. (CASE:CNFN),CASE:CNFN,Financial Svcs. (Non-bank & Insurance),Financials,6141,Egypt,Emerging Markets,Africa and Middle East
Continental Securities Limited (BSE:538868),BSE:538868,Financial Svcs. (Non-bank & Insurance),Financials,6153,India,Emerging Markets,India
COOCON Corporation (KOSDAQ:A294570),KOSDAQ:A294570,Financial Svcs. (Non-bank & Insurance),Financials,7374,South Korea,Emerging Markets,Small Asia
"Corebridge Financial, Inc. (NYSE:CRBG)",NYSE:CRBG,Financial Svcs. (Non-bank & Insurance),Financials,6311,United States,United States,United States
"Corpay, Inc. (NYSE:CPAY)",NYSE:CPAY,Financial Svcs. (Non-bank & Insurance),Financials,7389,United States,United States,United States
Credent Global Finance Limited (BSE:539598),BSE:539598,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Credit Acceptance Corporation (NasdaqGS:CACC),NasdaqGS:CACC,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
Credit Corp Group Limited (ASX:CCP),ASX:CCP,Financial Svcs. (Non-bank & Insurance),Financials,6141,Australia,"Australia, NZ and Canada",Australia & NZ
Credit Rating and Collection Company K.S.C. (Public) (KWSE:TAHSSILAT),KWSE:TAHSSILAT,Financial Svcs. (Non-bank & Insurance),Financials,7323,Kuwait,Emerging Markets,Africa and Middle East
"Credit Saison Co., Ltd. (TSE:8253)",TSE:8253,Financial Svcs. (Non-bank & Insurance),Financials,6141,Japan,Japan,Japan
CreditAccess Grameen Limited (NSEI:CREDITACC),NSEI:CREDITACC,Financial Svcs. (Non-bank & Insurance),Financials,6141,India,Emerging Markets,India
"CreditRiskMonitor.com, Inc. (OTCPK:CRMZ)",OTCPK:CRMZ,Financial Svcs. (Non-bank & Insurance),Financials,7323,United States,United States,United States
Creditwest Faktoring Anonim Sirketi (IBSE:CRDFA),IBSE:CRDFA,Financial Svcs. (Non-bank & Insurance),Financials,6159,Turkey,Developed Europe,EU & Environs
CRISIL Limited (NSEI:CRISIL),NSEI:CRISIL,Financial Svcs. (Non-bank & Insurance),Financials,7323,India,Emerging Markets,India
CSL Finance Limited (BSE:530067),BSE:530067,Financial Svcs. (Non-bank & Insurance),Financials,6799,India,Emerging Markets,India
CSSC (Hong Kong) Shipping Company Limited (SEHK:3877),SEHK:3877,Financial Svcs. (Non-bank & Insurance),Financials,6159,Hong Kong,Emerging Markets,China
CSU Digital S.A. (BOVESPA:CSUD3),BOVESPA:CSUD3,Financial Svcs. (Non-bank & Insurance),Financials,7389,Brazil,Emerging Markets,Latin America & Caribbean
CURRENC Group Inc. (NasdaqGM:CURR),NasdaqGM:CURR,Financial Svcs. (Non-bank & Insurance),Financials,7389,Singapore,Emerging Markets,Small Asia
"Currency Exchange International, Corp. (TSX:CXI)",TSX:CXI,Financial Svcs. (Non-bank & Insurance),Financials,6099,United States,United States,United States
Cuscal Limited (ASX:CCL),ASX:CCL,Financial Svcs. (Non-bank & Insurance),Financials,7374,Australia,"Australia, NZ and Canada",Australia & NZ
Cybersoft Digital Services Corporation (TPEX:7841),TPEX:7841,Financial Svcs. (Non-bank & Insurance),Financials,7374,Taiwan,Emerging Markets,Small Asia
CYIOS Corporation (OTCPK:CYIO),OTCPK:CYIO,Financial Svcs. (Non-bank & Insurance),Financials,6100,United States,United States,United States
"Daikokuya Holdings Co.,Ltd. (TSE:6993)",TSE:6993,Financial Svcs. (Non-bank & Insurance),Financials,6141,Japan,Japan,Japan
"Danal Co., Ltd. (KOSDAQ:A064260)",KOSDAQ:A064260,Financial Svcs. (Non-bank & Insurance),Financials,7374,South Korea,Emerging Markets,Small Asia
Dar Al Aman for Islamic Finance (ASE:DAIF),ASE:DAIF,Financial Svcs. (Non-bank & Insurance),Financials,6141,Jordan,Emerging Markets,Africa and Middle East
Dar Credit & Capital Limited (NSEI:DCCL),NSEI:DCCL,Financial Svcs. (Non-bank & Insurance),Financials,6141,India,Emerging Markets,India
Dar es Salaam Stock Exchange Plc (DAR:DSE),DAR:DSE,Financial Svcs. (Non-bank & Insurance),Financials,6200,Tanzania,Emerging Markets,Africa and Middle East
Dave Inc. (NasdaqGM:DAVE),NasdaqGM:DAVE,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
DBH Finance PLC. (DSE:DBH),DSE:DBH,Financial Svcs. (Non-bank & Insurance),Financials,6162,Bangladesh,Emerging Markets,Small Asia
DCM Financial Services Limited (NSEI:DCMFINSERV),NSEI:DCMFINSERV,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Decillion Finance Limited (BSE:539190),BSE:539190,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
DeFi Development Corp. (NasdaqCM:DFDV),NasdaqCM:DFDV,Financial Svcs. (Non-bank & Insurance),Financials,6163,United States,United States,United States
DelfinGroup AS (RISE:DGR1R),RISE:DGR1R,Financial Svcs. (Non-bank & Insurance),Financials,6141,Latvia,Emerging Markets,Eastern Europe & Russia
Delphi World Money Limited (NSEI:DELPHIFX),NSEI:DELPHIFX,Financial Svcs. (Non-bank & Insurance),Financials,6141,India,Emerging Markets,India
Destek Finans Faktoring A.S. (IBSE:DSTKF),IBSE:DSTKF,Financial Svcs. (Non-bank & Insurance),Financials,6153,Turkey,Developed Europe,EU & Environs
Deutsche Bank Aktiengesellschaft (XTRA:DBK),XTRA:DBK,Financial Svcs. (Non-bank & Insurance),Financials,6020,Germany,Developed Europe,EU & Environs
Deutsche Börse AG (XTRA:DB1),XTRA:DB1,Financial Svcs. (Non-bank & Insurance),Financials,6200,Germany,Developed Europe,EU & Environs
Deutsche Payment A1M SE (DUSE:4NJ),DUSE:4NJ,Financial Svcs. (Non-bank & Insurance),Financials,7374,Germany,Developed Europe,EU & Environs
Deutsche Pfandbriefbank AG (XTRA:PBB),XTRA:PBB,Financial Svcs. (Non-bank & Insurance),Financials,6162,Germany,Developed Europe,EU & Environs
Develop North PLC (LSE:DVNO),LSE:DVNO,Financial Svcs. (Non-bank & Insurance),Financials,6162,United Kingdom,Developed Europe,UK
DF Deutsche Forfait AG (XTRA:DFTK),XTRA:DFTK,Financial Svcs. (Non-bank & Insurance),Financials,6159,Germany,Developed Europe,EU & Environs
DhanSafal Finserve Limited (BSE:512048),BSE:512048,Financial Svcs. (Non-bank & Insurance),Financials,6153,India,Emerging Markets,India
Dharani Finance Limited (BSE:511451),BSE:511451,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Dhruva Capital Services Limited (BSE:531237),BSE:531237,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Dialog Finance PLC (COSE:CALF.N0000),COSE:CALF.N0000,Financial Svcs. (Non-bank & Insurance),Financials,6141,Sri Lanka,Emerging Markets,Small Asia
DigiAsia Corp. (OTCPK:FAAS.F),OTCPK:FAAS.F,Financial Svcs. (Non-bank & Insurance),Financials,7370,Indonesia,Emerging Markets,Small Asia
Dingyi Group Investment Limited (SEHK:508),SEHK:508,Financial Svcs. (Non-bank & Insurance),Financials,6100,Hong Kong,Emerging Markets,China
Direct Finance of Direct Group (2006)Ltd (TASE:DIFI),TASE:DIFI,Financial Svcs. (Non-bank & Insurance),Financials,6141,Israel,Emerging Markets,Africa and Middle East
Distribution Finance Capital Holdings plc (AIM:DFCH),AIM:DFCH,Financial Svcs. (Non-bank & Insurance),Financials,6153,United Kingdom,Developed Europe,UK
DITIX S.A. (WSE:DTX),WSE:DTX,Financial Svcs. (Non-bank & Insurance),Financials,7320,Poland,Developed Europe,EU & Environs
DL Holdings Group Limited (SEHK:1709),SEHK:1709,Financial Svcs. (Non-bank & Insurance),Financials,6200,Hong Kong,Emerging Markets,China
DLocal Limited (NasdaqGS:DLO),NasdaqGS:DLO,Financial Svcs. (Non-bank & Insurance),Financials,7389,Uruguay,Emerging Markets,Latin America & Caribbean
Dolla Financial Services Limited (JMSE:DOLLA),JMSE:DOLLA,Financial Svcs. (Non-bank & Insurance),Financials,6159,Jamaica,Emerging Markets,Latin America & Caribbean
"Dominion Holdings, Inc. (PSE:DHI)",PSE:DHI,Financial Svcs. (Non-bank & Insurance),Financials,6172,Philippines,Emerging Markets,Small Asia
Dominion Lending Centres Inc. (TSX:DLCG),TSX:DLCG,Financial Svcs. (Non-bank & Insurance),Financials,6160,Canada,"Australia, NZ and Canada",Canada
"Donnelley Financial Solutions, Inc. (NYSE:DFIN)",NYSE:DFIN,Financial Svcs. (Non-bank & Insurance),Financials,7370,United States,United States,United States
Dot Com Zambia PLC (LUSE:DCZM),LUSE:DCZM,Financial Svcs. (Non-bank & Insurance),Financials,7374,Zambia,Emerging Markets,Africa and Middle East
"Dozn Co., Ltd. (KOSDAQ:A462860)",KOSDAQ:A462860,Financial Svcs. (Non-bank & Insurance),Financials,7370,South Korea,Emerging Markets,Small Asia
Dubai Financial Market P.J.S.C. (DFM:DFM),DFM:DFM,Financial Svcs. (Non-bank & Insurance),Financials,6200,United Arab Emirates,Emerging Markets,Africa and Middle East
Duke Capital Limited (AIM:DUKE),AIM:DUKE,Financial Svcs. (Non-bank & Insurance),Financials,6799,Guernsey,Developed Europe,EU & Environs
Dynamic Portfolio Management & Services Limited (BSE:530779),BSE:530779,Financial Svcs. (Non-bank & Insurance),Financials,6200,India,Emerging Markets,India
e-finance for Digital and Financial Investments S.A.E. (CASE:EFIH),CASE:EFIH,Financial Svcs. (Non-bank & Insurance),Financials,7374,Egypt,Emerging Markets,Africa and Middle East
Earlypay Limited (ASX:EPY),ASX:EPY,Financial Svcs. (Non-bank & Insurance),Financials,7361,Australia,"Australia, NZ and Canada",Australia & NZ
Ease2pay N.V. (ENXTAM:EAS2P),ENXTAM:EAS2P,Financial Svcs. (Non-bank & Insurance),Financials,7370,Netherlands,Developed Europe,EU & Environs
"East Money Information Co.,Ltd. (SZSE:300059)",SZSE:300059,Financial Svcs. (Non-bank & Insurance),Financials,7370,China,Emerging Markets,China
Eastern Commercial Leasing Public Company Limited (SET:EAST),SET:EAST,Financial Svcs. (Non-bank & Insurance),Financials,6141,Thailand,Emerging Markets,Small Asia
Eastern Union Interactive Corp. (TPEX:7738),TPEX:7738,Financial Svcs. (Non-bank & Insurance),Financials,6141,Taiwan,Emerging Markets,Small Asia
EASYCARD Corporation (TPEX:6035),TPEX:6035,Financial Svcs. (Non-bank & Insurance),Financials,7374,Taiwan,Emerging Markets,Small Asia
ECN Capital Corp. (TSX:ECN),TSX:ECN,Financial Svcs. (Non-bank & Insurance),Financials,6159,Canada,"Australia, NZ and Canada",Canada
Edenred SE (ENXTPA:EDEN),ENXTPA:EDEN,Financial Svcs. (Non-bank & Insurance),Financials,7374,France,Developed Europe,EU & Environs
Eduform'action Société Anonyme (ENXTPA:MLEFA),ENXTPA:MLEFA,Financial Svcs. (Non-bank & Insurance),Financials,6282,France,Developed Europe,EU & Environs
"eGuarantee, Inc. (TSE:8771)",TSE:8771,Financial Svcs. (Non-bank & Insurance),Financials,6300,Japan,Japan,Japan
Ekam Leasing and Finance Co. Ltd. (BSE:530581),BSE:530581,Financial Svcs. (Non-bank & Insurance),Financials,6100,India,Emerging Markets,India
ELANA Agrocredit AD (BUL:EAC),BUL:EAC,Financial Svcs. (Non-bank & Insurance),Financials,6159,Bulgaria,Emerging Markets,Eastern Europe & Russia
Eleving Group S.A. (DB:OT8),DB:OT8,Financial Svcs. (Non-bank & Insurance),Financials,6141,Luxembourg,Developed Europe,EU & Environs
ELK-Desa Resources Berhad (KLSE:ELKDESA),KLSE:ELKDESA,Financial Svcs. (Non-bank & Insurance),Financials,6141,Malaysia,Emerging Markets,Small Asia
Emerald Finance Limited (BSE:538882),BSE:538882,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
EML Payments Limited (ASX:EML),ASX:EML,Financial Svcs. (Non-bank & Insurance),Financials,7374,Australia,"Australia, NZ and Canada",Australia & NZ
"Enact Holdings, Inc. (NasdaqGS:ACT)",NasdaqGS:ACT,Financial Svcs. (Non-bank & Insurance),Financials,6351,United States,United States,United States
Enbee Trade and Finance Limited (BSE:512441),BSE:512441,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
"Encore Capital Group, Inc. (NasdaqGS:ECPG)",NasdaqGS:ECPG,Financial Svcs. (Non-bank & Insurance),Financials,6153,United States,United States,United States
Enity Holding AB (publ) (OM:ENITY),OM:ENITY,Financial Svcs. (Non-bank & Insurance),Financials,6162,Sweden,Developed Europe,EU & Environs
"Enova International, Inc. (NYSE:ENVA)",NYSE:ENVA,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
Entrust Inc. (TSE:7191),TSE:7191,Financial Svcs. (Non-bank & Insurance),Financials,6159,Japan,Japan,Japan
EonX Technologies Inc. (CNSX:EONX),CNSX:EONX,Financial Svcs. (Non-bank & Insurance),Financials,7370,Australia,"Australia, NZ and Canada",Australia & NZ
Eppley Limited (JMSE:EPLY),JMSE:EPLY,Financial Svcs. (Non-bank & Insurance),Financials,6153,Jamaica,Emerging Markets,Latin America & Caribbean
"Equitable Holdings, Inc. (NYSE:EQH)",NYSE:EQH,Financial Svcs. (Non-bank & Insurance),Financials,6311,United States,United States,United States
Erech Finance Cahalacha Ltd (TASE:EFNC-M),TASE:EFNC-M,Financial Svcs. (Non-bank & Insurance),Financials,6159,Israel,Emerging Markets,Africa and Middle East
Essent Group Ltd. (NYSE:ESNT),NYSE:ESNT,Financial Svcs. (Non-bank & Insurance),Financials,6351,Bermuda,Emerging Markets,Latin America & Caribbean
eTranzact International Plc (NGSE:ETRANZACT),NGSE:ETRANZACT,Financial Svcs. (Non-bank & Insurance),Financials,7374,Nigeria,Emerging Markets,Africa and Middle East
"Euronet Worldwide, Inc. (NasdaqGS:EEFT)",NasdaqGS:EEFT,Financial Svcs. (Non-bank & Insurance),Financials,6099,United States,United States,United States
Euronext N.V. (ENXTPA:ENX),ENXTPA:ENX,Financial Svcs. (Non-bank & Insurance),Financials,6200,Netherlands,Developed Europe,EU & Environs
Evergreen Max Cash Capital Berhad (KLSE:EMCC),KLSE:EMCC,Financial Svcs. (Non-bank & Insurance),Financials,6141,Malaysia,Emerging Markets,Small Asia
"EVERTEC, Inc. (NYSE:EVTC)",NYSE:EVTC,Financial Svcs. (Non-bank & Insurance),Financials,7374,United States,United States,United States
Everyday People Financial Corp. (TSXV:EPF),TSXV:EPF,Financial Svcs. (Non-bank & Insurance),Financials,6141,Canada,"Australia, NZ and Canada",Canada
EVN Finance Joint Stock Company (HOSE:EVF),HOSE:EVF,Financial Svcs. (Non-bank & Insurance),Financials,6153,Vietnam,Emerging Markets,Small Asia
Excel Corporation (OTCPK:EXCC),OTCPK:EXCC,Financial Svcs. (Non-bank & Insurance),Financials,7374,United States,United States,United States
Export Development Bank of Egypt (S.A.E.) (CASE:EXPA),CASE:EXPA,Financial Svcs. (Non-bank & Insurance),Financials,6020,Egypt,Emerging Markets,Africa and Middle East
"EZCORP, Inc. (NasdaqGS:EZPW)",NasdaqGS:EZPW,Financial Svcs. (Non-bank & Insurance),Financials,5900,United States,United States,United States
F Mec International Financial Services Limited (BSE:539552),BSE:539552,Financial Svcs. (Non-bank & Insurance),Financials,6150,India,Emerging Markets,India
FactSet Research Systems Inc. (NYSE:FDS),NYSE:FDS,Financial Svcs. (Non-bank & Insurance),Financials,7370,United States,United States,United States
Far East Horizon Limited (SEHK:3360),SEHK:3360,Financial Svcs. (Non-bank & Insurance),Financials,6172,Hong Kong,Emerging Markets,China
Fareast Finance & Investment Limited (DSE:FAREASTFIN),DSE:FAREASTFIN,Financial Svcs. (Non-bank & Insurance),Financials,6159,Bangladesh,Emerging Markets,Small Asia
FAS Finance & Investment Limited (DSE:FASFIN),DSE:FASFIN,Financial Svcs. (Non-bank & Insurance),Financials,6159,Bangladesh,Emerging Markets,Small Asia
Fast Finance24 Holding AG (DB:FF24),DB:FF24,Financial Svcs. (Non-bank & Insurance),Financials,6141,Germany,Developed Europe,EU & Environs
Fawry for Banking Technology and Electronic Payments S.A.E. (CASE:FWRY),CASE:FWRY,Financial Svcs. (Non-bank & Insurance),Financials,7374,Egypt,Emerging Markets,Africa and Middle East
Fedbank Financial Services Limited (NSEI:FEDFINA),NSEI:FEDFINA,Financial Svcs. (Non-bank & Insurance),Financials,6100,India,Emerging Markets,India
Federal Agricultural Mortgage Corporation (NYSE:AGM),NYSE:AGM,Financial Svcs. (Non-bank & Insurance),Financials,6162,United States,United States,United States
Federal Home Loan Mortgage Corporation (OTCPK:FMCC),OTCPK:FMCC,Financial Svcs. (Non-bank & Insurance),Financials,6111,United States,United States,United States
Federal National Mortgage Association (OTCPK:FNMA),OTCPK:FNMA,Financial Svcs. (Non-bank & Insurance),Financials,6111,United States,United States,United States
Femion Technology S.A. (WSE:FEM),WSE:FEM,Financial Svcs. (Non-bank & Insurance),Financials,6141,Poland,Developed Europe,EU & Environs
Fengyinhe Holdings Limited (SEHK:8030),SEHK:8030,Financial Svcs. (Non-bank & Insurance),Financials,6153,China,Emerging Markets,China
"Ferronoux Holdings, Inc. (PSE:FERRO)",PSE:FERRO,Financial Svcs. (Non-bank & Insurance),Financials,6141,Philippines,Emerging Markets,Small Asia
Fervent Synergies Limited (BSE:533896),BSE:533896,Financial Svcs. (Non-bank & Insurance),Financials,6141,India,Emerging Markets,India
"Fidelity National Information Services, Inc. (NYSE:FIS)",NYSE:FIS,Financial Svcs. (Non-bank & Insurance),Financials,7374,United States,United States,United States
"Fifty 1 Labs, Inc. (OTCPK:FITY)",OTCPK:FITY,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
"Figure Technology Solutions, Inc. (NasdaqGS:FIGR)",NasdaqGS:FIGR,Financial Svcs. (Non-bank & Insurance),Financials,6162,United States,United States,United States
Fiinu Plc (AIM:BANK),AIM:BANK,Financial Svcs. (Non-bank & Insurance),Financials,4832,United Kingdom,Developed Europe,UK
